"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"3027145","","浜野浦の棚田","","33.491455","129.848065","","","1","","",""
"3027146","","大薗北","","33.48385","129.84831","","","1","","",""
"3027147","","大薗","","33.48005","129.84796","","","1","","",""
"3025134","","津賀根","","33.47067","129.85344","","","1","","",""
"3003030","","百人町","","33.440185","129.98668","","","1","","",""
"3003031","","先石","","33.436629","129.98707","","","1","","",""
"3003032","","市民グラウンド前","","33.433475","129.98826","","","1","","",""
"3019108","","文化体育館前","","33.431675","129.989065","","","1","","",""
"3066334","","生駒大橋","","33.42662","130.002215","","","1","","",""
"3066333","","生駒","","33.42211","129.99958","","","1","","",""
"3066332","","原","","33.418665","129.997235","","","1","","",""
"3066330","","下久里","","33.41128","129.992125","","","1","","",""
"3066329","","唐津うまかもん市場前","","33.40855","129.989545","","","1","","",""
"3066328","","久里","","33.4061","129.98653","","","1","","",""
"3066327","","城","","33.400505","129.987215","","","1","","",""
"3066326","","つつじケ丘団地","","33.39684","129.98721","","","1","","",""
"3066325","","佐賀整肢学園前","","33.3972","129.985425","","","1","","",""
"3066324","","唐津特別支援学校前","","33.39747","129.980125","","","1","","",""
"3066322","","心月寺前","","33.386205","129.983125","","","1","","",""
"3066321","","坊中","","33.3798","129.97545","","","1","","",""
"3066320","","芳谷","","33.3773","129.972345","","","1","","",""
"3066319","","矢代町","","33.37189","129.96446","","","1","","",""
"3066318","","岸山","","33.3745","129.956965","","","1","","",""
"3115691","","行合野","","33.36301","129.93567","","","1","","",""
"3115690","","志気橋","","33.35162","129.93314","","","1","","",""
"3115689","","水留","","33.339185","129.931697","","","1","","",""
"3115688","","大曲","","33.33416","129.931255","","","1","","",""
"3115687","","高瀬","","33.327945","129.930025","","","1","","",""
"3115686","","教会前","","33.320045","129.928715","","","1","","",""
"3115685","","南波多郷学館下","","33.316655","129.92899","","","1","","",""
"3115683","","小麦原","","33.30741","129.92653","","","1","","",""
"3115682","","府招","","33.304388","129.9228625","","","1","","",""
"3115681","","富田神社前","","33.30057","129.91855","","","1","","",""
"3115680","","府招上","","33.294995","129.914085","","","1","","",""
"3115679","","池の峠","","33.2916025","129.908915","","","1","","",""
"3115678","","十三塚","","33.28503","129.899985","","","1","","",""
"3115677","","永山入口","","33.28069","129.89614","","","1","","",""
"3115676","","あさひが丘入口","","33.277285","129.894775","","","1","","",""
"3115675","","白野","","33.27514","129.89307","","","1","","",""
"3115674","","上伊万里","","33.2727625","129.8920525","","","1","","",""
"3115673","","大坪コミュニティセンター前","","33.27425","129.88672","","","1","","",""
"3080460","","鹿の口","","33.383905","129.98511","","","1","","",""
"3080459","","三段間","","33.37257","129.99646","","","1","","",""
"3080458","","牟田部","","33.367295","130.001365","","","1","","",""
"3080457","","久保","","33.358155","130.00468","","","1","","",""
"3080456","","相知下","","33.35314","130.005995","","","1","","",""
"3080455","","末広町","","33.352215","130.008505","","","1","","",""
"3080454","","相知市民センター前","","33.350985","130.01123","","","1","","",""
"3080453","","相知郵便局前","","33.34948","130.01355","","","1","","",""
"3080452","","相知駅前","","33.347235","130.019735","","","1","","",""
"3080451","","鷹取","","33.34488","130.02537","","","1","","",""
"3080450","","長部田","","33.342215","130.029205","","","1","","",""
"3080449","","相知幹部派出所前","","33.339865","130.03248","","","1","","",""
"3080448","","田頭橋","","33.334485","130.03853","","","1","","",""
"3080447","","岩屋駅前","","33.33134","130.03823","","","1","","",""
"3080446","","岩屋（厳木）","","33.32925","130.038165","","","1","","",""
"3080445","","町切","","33.32627","130.040345","","","1","","",""
"3080444","","箞木","","33.323835","130.04644","","","1","","",""
"3080443","","大橋（厳木）","","33.323605","130.05362","","","1","","",""
"3080442","","厳木駅前","","33.32313","130.060845","","","1","","",""
"3080441","","厳木市民センター前","","33.32141","130.065285","","","1","","",""
"3080440","","厳木中学校前","","33.317615","130.06588","","","1","","",""
"3080461","","きゅうらぎ温泉","","33.31422","130.06844","","","1","","",""
"3080439","","牧瀬","","33.3140395","130.069641","","","1","","",""
"3080438","","厳木コミュニティセンター前","","33.312655","130.0728","","","1","","",""
"3080437","","笹原峠","","33.307535","130.07571","","","1","","",""
"3080436","","番所","","33.299085","130.084565","","","1","","",""
"3080435","","莇原北町","","33.29445","130.08857","","","1","","",""
"3080434","","莇原中町","","33.291235","130.091705","","","1","","",""
"3080433","","多久駅北口","","33.28842","130.09575","","","1","","",""
"3080432","","砂原","","33.28818","130.09882","","","1","","",""
"3080431","","多久市商工会館前","","33.28761","130.101685","","","1","","",""
"3080430","","多久市児童センター前","","33.28627","130.1083","","","1","","",""
"3080429","","多久市役所","","33.288595","130.110495","","","1","","",""
"3080428","","多久原","","33.290755","130.114625","","","1","","",""
"3080427","","両の原","","33.28806","130.12397","","","1","","",""
"3080426","","大工田西","","33.28732","130.126755","","","1","","",""
"3080425","","大工田","","33.28634","130.130405","","","1","","",""
"3080424","","別府","","33.283855","130.13956","","","1","","",""
"3002437","","公立佐賀中央病院","","33.278748","130.145149","","","1","","",""
"3080423","","東多久","","33.283295","130.14349","","","1","","",""
"3080422","","赤坂橋","","33.283215","130.148385","","","1","","",""
"3080421","","東原庠舎東部校前","","33.282535","130.15277","","","1","","",""
"3080420","","古賀山","","33.28262","130.15741","","","1","","",""
"3080419","","渋木","","33.28419","130.16159","","","1","","",""
"3080418","","旭ヶ丘","","33.289065","130.16728","","","1","","",""
"3080417","","一本松","","33.290625","130.169735","","","1","","",""
"3080416","","天山宮前","","33.291475","130.178205","","","1","","",""
"3080415","","果樹試験場前","","33.292435","130.18598","","","1","","",""
"3080414","","西小路","","33.29322","130.19226","","","1","","",""
"3080412","","蛭子町","","33.292785","130.202615","","","1","","",""
"3080411","","平井","","33.288015","130.206405","","","1","","",""
"3080410","","三津","","33.279535","130.2133325","","","1","","",""
"3080409","","大寺","","33.27446","130.21736","","","1","","",""
"3080408","","五条","","33.26662","130.22372","","","1","","",""
"3080407","","山領","","33.25895","130.22988","","","1","","",""
"3080406","","久保田","","33.253545","130.234225","","","1","","",""
"3080405","","徳万","","33.250497","130.2367186","","","1","","",""
"3020109","","玄海エネルギーパーク","","33.51368","129.84299","","","1","","",""
"3020110","","玄海発電所口","","33.51251","129.84302","","","1","","",""
"3020115","","仮立上","","33.49781","129.8532","","","1","","",""
"3020116","","小加倉溜","","33.49212","129.87401","","","1","","",""
"3020117","","浅木場","","33.48935","129.87716","","","1","","",""
"3020118","","小加倉","","33.49316","129.88579","","","1","","",""
"3020119","","白畑入口","","33.492145","129.894065","","","1","","",""
"3020120","","石原","","33.495165","129.90442","","","1","","",""
"3020121","","加倉","","33.4907367","129.9152833","","","1","","",""
"3069345","","まいづるCARROT店","","33.469365","129.952535","","","1","","",""
"3069344","","海岸通り北","","33.4684","129.95695","","","1","","",""
"3069343","","魚市場入口","","33.46978","129.958225","","","1","","",""
"3069342","","築港","","33.47089","129.95952","","","1","","",""
"3069341","","大島郵便局前","","33.47095","129.96161","","","1","","",""
"3069340","","唐津フェリーターミナル","","33.4699","129.96315","","","1","","",""
"3001910","","西唐津公民館前","","33.469356","129.959404","","","1","","",""
"3001600","","山道入口","","33.47557","129.910363","","","1","","",""
"3001533","","名場越","","33.46807","129.911192","","","1","","",""
"3001532","","大良小学校前","","33.462869","129.906378","","","1","","",""
"3001531","","大良橋","","33.45553","129.904826","","","1","","",""
"3001794","","八永入口","","33.450396","129.896309","","","1","","",""
"3001795","","田代公民館","","33.452354","129.891425","","","1","","",""
"3001530","","農協倉庫前","","33.454379","129.905761","","","1","","",""
"3001529","","大良支所前","","33.452086","129.908387","","","1","","",""
"3001528","","後川内","","33.452422","129.919891","","","1","","",""
"3001161","","見借","","33.442522","129.93959","","","1","","",""
"3001160","","見借庚申様前","","33.442595","129.941162","","","1","","",""
"3001159","","西浦上","","33.441325","129.946534","","","1","","",""
"3001158","","西浦","","33.441113","129.953858","","","1","","",""
"3077358","","長松大橋","","33.44162","129.96011","","","1","","",""
"3077357","","旭ヶ丘入口","","33.440015","129.96446","","","1","","",""
"3007182","","飯氏北","","33.569961","130.243196","","","1","","",""
"3007181","","千里","","33.563985","130.243196","","","1","","",""
"3007180","","筑前高校入口","","33.562367","130.243396","","","1","","",""
"3007179","","宇田川原","","33.559282","130.244586","","","1","","",""
"3007178","","下高来寺","","33.557245","130.245929","","","1","","",""
"3007177","","高来寺","","33.555332","130.246534","","","1","","",""
"3007176","","染井","","33.549231","130.247933","","","1","","",""
"3007175","","大門","","33.544764","130.249643","","","1","","",""
"3007174","","高祖","","33.542034","130.253946","","","1","","",""
"3007173","","高祖作出","","33.536067","130.257775","","","1","","",""
"3007172","","末永","","33.533085","130.260603","","","1","","",""
"3007187","","上末永","","33.5281","130.26377","","","1","","",""
"3007188","","王丸","","33.524625","130.267281","","","1","","",""
"3007189","","王丸上","","33.522195","130.26941","","","1","","",""
"3007191","","川原（前原）","","33.51794","130.272207","","","1","","",""
"3007264","","雷山の森","","33.513298","130.267731","","","1","","",""
"3009066","","構造改善センター前","","33.530972","130.261546","","","1","","",""
"3007228","","前原駅南口","","33.55666","130.199317","","","1","","",""
"3007147","","笹山","","33.554855","130.202726","","","1","","",""
"3007149","","伏龍団地","","33.552861","130.203612","","","1","","",""
"3007150","","多久入口","","33.54954","130.204112","","","1","","",""
